"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","Cargo recognition for clathrin-mediated endocytosis","8","213","104","10908","4.10e-3","1.36e-2","3.94","9.79e-1","9.21e-3","9.58e-4","R-HSA-8856825~Cargo recognition for clathrin-mediated endocytosis","COPS3,COPS6,FCHO1,CLTC,COPS7A,RPS27A,UBA52,UBQLN2"
"REACTOME_PATHWAY","Processing of Capped Intron-Containing Pre-mRNA","14","213","288","10908","4.10e-3","1.36e-2","2.49","9.79e-1","9.21e-3","1.55e-3","R-HSA-72203~Processing of Capped Intron-Containing Pre-mRNA","SEH1L,NXT1,SF3B3,EIF4A3,USP39,THOC6,NXF1,SNRPD1,DHX16,NUP43,MTREX,SNRPD3,RPS27A,UBA52"
"REACTOME_PATHWAY","RHO GTPases Activate WASPs and WAVEs","5","213","35","10908","4.53e-3","1.50e-2","7.32","9.86e-1","1.01e-2","5.46e-4","R-HSA-5663213~RHO GTPases Activate WASPs and WAVEs","ARPC2,ARPC3,ARPC1A,ACTB,ACTG1"
"REACTOME_PATHWAY","Signal Transduction","67","213","2533","10908","4.67e-3","1.54e-2","1.35","9.88e-1","1.04e-2","3.35e-3","R-HSA-162582~Signal Transduction","STEAP3,CCNT2,UBE2D3,ARPC1A,CLTC,UBE2D1,ACTB,UBE2L3,ACTG1,PSMD8,PPP1CC,PSMD6,PSMD7,PPP2R1B,KAT5,CAPZB,MYC,RUVBL1,PSMD3,NUF2,PSMD1,ATP6V1E1,CCT2,PDE4D,PPP2R5B,ARFGAP3,DYNLL1,CKAP5,RBX1,PSMA6,PSMA3,DYNC1LI2,PSMA4,PSMA1,PSMA2,UBA52,PPID,PSMD12,SEH1L,PSMD11,CUL5,PSMD14,PSMD13,PIK3R4,CENPA,STK3,PSMB6,PSMB7,PSMB4,PSMB5,PSMB3,PSMB1,NUP43,BUB3,RPS27A,ATP6V1F,MTOR,CCT6A,PSMC5,ARPC2,ARPC3,PSMC1,PSMC2,CENPQ,EIF4G1,TUBA8,MAD2L1"
"GOTERM_BP_DIRECT","chaperone-mediated protein complex assembly","4","245","23","16251","4.74e-3","8.41e-2","11.54","9.97e-1","8.04e-2","3.56e-4","GO:0051131~chaperone-mediated protein complex assembly","CCT2,MKKS,BBS10,PSMG2"
"REACTOME_PATHWAY","Plasma lipoprotein clearance","5","213","37","10908","5.54e-3","1.82e-2","6.92","9.95e-1","1.23e-2","7.10e-4","R-HSA-8964043~Plasma lipoprotein clearance","SOAT1,SOAT2,CLTC,RPS27A,UBA52"
"REACTOME_PATHWAY","tRNA processing","8","213","111","10908","5.86e-3","1.92e-2","3.69","9.96e-1","1.30e-2","1.46e-3","R-HSA-72306~tRNA processing","SEH1L,EPRS1,PRORP,RPP21,NUP43,THADA,RAN,RTRAF"
"GOTERM_BP_DIRECT","DNA strand elongation involved in DNA replication","3","245","8","16251","5.92e-3","1.04e-1","24.87","9.99e-1","9.90e-2","1.79e-4","GO:0006271~DNA strand elongation involved in DNA replication","RFC3,POLD2,MCM4"
"REACTOME_PATHWAY","Mitophagy","5","213","38","10908","6.10e-3","1.99e-2","6.74","9.97e-1","1.35e-2","8.04e-4","R-HSA-5205647~Mitophagy","UBE2D3,UBE2V1,RPS27A,UBA52,UBE2L3"
"REACTOME_PATHWAY","Influenza Infection","9","213","142","10908","6.48e-3","2.11e-2","3.25","9.98e-1","1.42e-2","1.85e-3","R-HSA-168255~Influenza Infection","SEH1L,RPL11,CLTC,NUP43,RPL38,RPS27A,UBA52,RAN,IPO5"
"GOTERM_BP_DIRECT","double-strand break repair","6","245","79","16251","6.70e-3","1.15e-1","5.04","1.00e+0","1.10e-1","1.23e-3","GO:0006302~double-strand break repair","FEN1,WRN,KAT5,PRKDC,EME2,ESCO2"
"GOTERM_BP_DIRECT","regulation of double-strand break repair","4","245","26","16251","6.74e-3","1.15e-1","10.20","1.00e+0","1.10e-1","5.80e-4","GO:2000779~regulation of double-strand break repair","KAT5,ACTL6A,RUVBL1,ACTB"
"GOTERM_BP_DIRECT","RNA splicing","10","245","228","16251","7.62e-3","1.28e-1","2.91","1.00e+0","1.22e-1","2.47e-3","GO:0008380~RNA splicing","SF3B3,SNRPD1,GEMIN2,KHSRP,DHX16,MTREX,SNRPD3,USP39,VIRMA,THOC6"
"GOTERM_BP_DIRECT","spermatid development","7","245","115","16251","7.79e-3","1.29e-1","4.04","1.00e+0","1.23e-1","1.79e-3","GO:0007286~spermatid development","MKKS,KAT5,DMC1,NME5,DYNLL1,RAN,TUBA8"
"REACTOME_PATHWAY","HIV Life Cycle","9","213","147","10908","7.93e-3","2.57e-2","3.14","9.99e-1","1.74e-2","2.35e-3","R-HSA-162587~HIV Life Cycle","FEN1,SEH1L,CCNT2,PDCD6IP,NUP43,ELOC,RPS27A,UBA52,RAN"
"REACTOME_PATHWAY","Chaperonin-mediated protein folding","7","213","90","10908","8.07e-3","2.60e-2","3.98","1.00e+0","1.76e-2","1.86e-3","R-HSA-390466~Chaperonin-mediated protein folding","CCT3,CCT6A,CCT2,VBP1,TCP1,ACTB,TUBA8"
"REACTOME_PATHWAY","E2F mediated regulation of DNA replication","4","213","22","10908","8.49e-3","2.73e-2","9.31","1.00e+0","1.85e-2","7.84e-4","R-HSA-113510~E2F mediated regulation of DNA replication","POLA2,PPP2R1B,PRIM1,ORC2"
"REACTOME_PATHWAY","EPHB-mediated forward signaling","5","213","42","10908","8.71e-3","2.79e-2","6.10","1.00e+0","1.89e-2","1.28e-3","R-HSA-3928662~EPHB-mediated forward signaling","ARPC2,ARPC3,ARPC1A,ACTB,ACTG1"
"GOTERM_BP_DIRECT","cellular response to UV","5","245","54","16251","8.72e-3","1.42e-1","6.14","1.00e+0","1.36e-1","1.30e-3","GO:0034644~cellular response to UV","DDB1,PCNA,MYC,POLK,RBX1"
"REACTOME_PATHWAY","DNA replication initiation","3","213","8","10908","9.75e-3","3.11e-2","19.20","1.00e+0","2.10e-2","3.82e-4","R-HSA-68952~DNA replication initiation","POLA2,POLE2,PRIM1"
"GOTERM_BP_DIRECT","mitotic spindle assembly checkpoint signaling","4","245","30","16251","1.01e-2","1.60e-1","8.84","1.00e+0","1.53e-1","1.01e-3","GO:0007094~mitotic spindle assembly checkpoint signaling","NUF2,BUB3,PSMG2,MAD2L1"
"GOTERM_BP_DIRECT","RNA splicing, via transesterification reactions","4","245","30","16251","1.01e-2","1.60e-1","8.84","1.00e+0","1.53e-1","1.01e-3","GO:0000375~RNA splicing, via transesterification reactions","DBR1,SF3B3,GEMIN2,KHSRP"
"REACTOME_PATHWAY","Cargo trafficking to the periciliary membrane","6","213","68","10908","1.02e-2","3.26e-2","4.52","1.00e+0","2.20e-2","2.06e-3","R-HSA-5620920~Cargo trafficking to the periciliary membrane","CCT3,CCT2,MKKS,BBS10,TCP1,TUBA8"
"REACTOME_PATHWAY","MITF-M-regulated melanocyte development","9","213","155","10908","1.07e-2","3.41e-2","2.97","1.00e+0","2.30e-2","3.35e-3","R-HSA-9730414~MITF-M-regulated melanocyte development","EPRS1,KARS1,LARS1,ACTL6A,ATP6V1E1,EEF1E1,ACTB,DARS1,MCM2"
"REACTOME_PATHWAY","Impaired BRCA2 binding to PALB2","4","213","24","10908","1.08e-2","3.43e-2","8.54","1.00e+0","2.32e-2","1.11e-3","R-HSA-9709603~Impaired BRCA2 binding to PALB2","RMI2,WRN,KAT5,EXO1"
"REACTOME_PATHWAY","Protein folding","7","213","96","10908","1.09e-2","3.43e-2","3.73","1.00e+0","2.32e-2","2.69e-3","R-HSA-391251~Protein folding","CCT3,CCT6A,CCT2,VBP1,TCP1,ACTB,TUBA8"
"REACTOME_PATHWAY","Signaling by TGF-beta Receptor Complex","7","213","96","10908","1.09e-2","3.43e-2","3.73","1.00e+0","2.32e-2","2.69e-3","R-HSA-170834~Signaling by TGF-beta Receptor Complex","PPP1CC,CCNT2,MYC,UBE2D3,UBE2D1,RPS27A,UBA52"
"REACTOME_PATHWAY","SARS-CoV-2 modulates host translation machinery","5","213","45","10908","1.11e-2","3.47e-2","5.69","1.00e+0","2.35e-2","1.75e-3","R-HSA-9754678~SARS-CoV-2 modulates host translation machinery","SNRPD1,GEMIN2,SNRPD3,GEMIN8,RPS27A"
"GOTERM_BP_DIRECT","regulation of macroautophagy","5","245","58","16251","1.12e-2","1.70e-1","5.72","1.00e+0","1.63e-1","1.79e-3","GO:0016241~regulation of macroautophagy","PSMD14,PIK3R4,ATP6V1E1,MTOR,UBQLN2"
"GOTERM_BP_DIRECT","DNA damage tolerance","3","245","11","16251","1.13e-2","1.70e-1","18.09","1.00e+0","1.63e-1","5.11e-4","GO:0006301~DNA damage tolerance","UBE2B,UBE2A,UBE2V1"
"GOTERM_BP_DIRECT","error-prone translesion synthesis","3","245","11","16251","1.13e-2","1.70e-1","18.09","1.00e+0","1.63e-1","5.11e-4","GO:0042276~error-prone translesion synthesis","POLE2,POLD2,POLK"
"GOTERM_BP_DIRECT","protein deneddylation","3","245","11","16251","1.13e-2","1.70e-1","18.09","1.00e+0","1.63e-1","5.11e-4","GO:0000338~protein deneddylation","COPS3,COPS6,COPS7A"
"GOTERM_BP_DIRECT","protein transport","16","245","516","16251","1.14e-2","1.70e-1","2.06","1.00e+0","1.63e-1","5.25e-3","GO:0015031~protein transport","GABARAPL2,PCID2,SEH1L,PDCD6IP,RRBP1,TIMM10,ARFGAP3,GABARAP,TIMM10B,NXF1,SNX18,ACAP1,NUP43,CCDC93,PPID,RAN"
"GOTERM_BP_DIRECT","mitotic spindle organization","5","245","59","16251","1.18e-2","1.75e-1","5.62","1.00e+0","1.67e-1","1.93e-3","GO:0007052~mitotic spindle organization","NUF2,CLTC,CKAP5,RAN,AURKA"
"REACTOME_PATHWAY","Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function","4","213","25","10908","1.21e-2","3.75e-2","8.19","1.00e+0","2.54e-2","1.30e-3","R-HSA-9704331~Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function","RMI2,WRN,KAT5,EXO1"
"REACTOME_PATHWAY","Defective homologous recombination repair (HRR) due to PALB2 loss of function","4","213","25","10908","1.21e-2","3.75e-2","8.19","1.00e+0","2.54e-2","1.30e-3","R-HSA-9701193~Defective homologous recombination repair (HRR) due to PALB2 loss of function","RMI2,WRN,KAT5,EXO1"
"REACTOME_PATHWAY","Defective homologous recombination repair (HRR) due to BRCA1 loss of function","4","213","25","10908","1.21e-2","3.75e-2","8.19","1.00e+0","2.54e-2","1.30e-3","R-HSA-9701192~Defective homologous recombination repair (HRR) due to BRCA1 loss of function","RMI2,WRN,KAT5,EXO1"
"REACTOME_PATHWAY","Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function","4","213","25","10908","1.21e-2","3.75e-2","8.19","1.00e+0","2.54e-2","1.30e-3","R-HSA-9704646~Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function","RMI2,WRN,KAT5,EXO1"
"REACTOME_PATHWAY","COPI-mediated anterograde transport","7","213","99","10908","1.26e-2","3.88e-2","3.62","1.00e+0","2.62e-2","3.20e-3","R-HSA-6807878~COPI-mediated anterograde transport","NAPA,COPB2,DYNC1LI2,CAPZB,ARFGAP3,DYNLL1,TUBA8"
"REACTOME_PATHWAY","Regulation of TNFR1 signaling","5","213","47","10908","1.29e-2","3.94e-2","5.45","1.00e+0","2.66e-2","2.13e-3","R-HSA-5357905~Regulation of TNFR1 signaling","UBE2D3,UBE2D1,RPS27A,UBA52,UBE2L3"
"REACTOME_PATHWAY","ISG15 antiviral mechanism","6","213","72","10908","1.29e-2","3.94e-2","4.27","1.00e+0","2.66e-2","2.76e-3","R-HSA-1169408~ISG15 antiviral mechanism","SEH1L,EIF4A3,NUP43,RPS27A,UBA52,EIF4G1"
"REACTOME_PATHWAY","Transport of Mature mRNA derived from an Intron-Containing Transcript","6","213","72","10908","1.29e-2","3.94e-2","4.27","1.00e+0","2.66e-2","2.76e-3","R-HSA-159236~Transport of Mature mRNA derived from an Intron-Containing Transcript","NXF1,NXT1,SEH1L,EIF4A3,NUP43,THOC6"
"REACTOME_PATHWAY","Golgi-to-ER retrograde transport","8","213","130","10908","1.34e-2","4.06e-2","3.15","1.00e+0","2.75e-2","3.93e-3","R-HSA-8856688~Golgi-to-ER retrograde transport","NAPA,COPB2,DYNC1LI2,CAPZB,BNIP1,ARFGAP3,DYNLL1,TUBA8"
"GOTERM_BP_DIRECT","t-circle formation","3","245","12","16251","1.34e-2","1.96e-1","16.58","1.00e+0","1.87e-1","6.73e-4","GO:0090656~t-circle formation","WRN,EXO1,XRCC3"
"REACTOME_PATHWAY","Cilium Assembly","10","213","194","10908","1.35e-2","4.06e-2","2.64","1.00e+0","2.75e-2","4.76e-3","R-HSA-5617833~Cilium Assembly","CCT3,DYNC2LI1,CCT2,MKKS,BBS10,TCP1,HAUS4,DYNLL1,CKAP5,TUBA8"
"REACTOME_PATHWAY","Assembly of the 9+0 primary cilium","10","213","194","10908","1.35e-2","4.06e-2","2.64","1.00e+0","2.75e-2","4.76e-3","R-HSA-9975921~Assembly of the 9+0 primary cilium","CCT3,DYNC2LI1,CCT2,MKKS,BBS10,TCP1,HAUS4,DYNLL1,CKAP5,TUBA8"
"REACTOME_PATHWAY","SARS-CoV-2-host interactions","10","213","194","10908","1.35e-2","4.06e-2","2.64","1.00e+0","2.75e-2","4.76e-3","R-HSA-9705683~SARS-CoV-2-host interactions","SEH1L,SNRPD1,GEMIN2,PIK3R4,NUP43,UBE2V1,SNRPD3,GEMIN8,RPS27A,UBA52"
"REACTOME_PATHWAY","Nonsense-Mediated Decay (NMD)","7","213","101","10908","1.38e-2","4.13e-2","3.55","1.00e+0","2.79e-2","3.58e-3","R-HSA-927802~Nonsense-Mediated Decay (NMD)","UPF1,RPL11,EIF4A3,RPL38,RPS27A,UBA52,EIF4G1"
"REACTOME_PATHWAY","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","7","213","101","10908","1.38e-2","4.13e-2","3.55","1.00e+0","2.79e-2","3.58e-3","R-HSA-975957~Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","UPF1,RPL11,EIF4A3,RPL38,RPS27A,UBA52,EIF4G1"
"GOTERM_BP_DIRECT","spliceosomal complex assembly","4","245","34","16251","1.42e-2","2.03e-1","7.80","1.00e+0","1.94e-1","1.64e-3","GO:0000245~spliceosomal complex assembly","SNRPD1,GEMIN2,SNRPD3,USP39"
"GOTERM_BP_DIRECT","regulation of mitotic metaphase/anaphase transition","4","245","34","16251","1.42e-2","2.03e-1","7.80","1.00e+0","1.94e-1","1.64e-3","GO:0030071~regulation of mitotic metaphase/anaphase transition","PBRM1,ACTL6A,CDC6,ACTB"
"GOTERM_BP_DIRECT","spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)","4","245","35","16251","1.54e-2","2.17e-1","7.58","1.00e+0","2.07e-1","1.83e-3","GO:0000388~spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)","SF3B3,SNRPD1,SNRPD3,USP39"
"GOTERM_BP_DIRECT","cellular response to amino acid stimulus","5","245","64","16251","1.56e-2","2.18e-1","5.18","1.00e+0","2.08e-1","2.76e-3","GO:0071230~cellular response to amino acid stimulus","LARS1,ATP6V1E1,MTOR,IPO5,RBX1"
"REACTOME_PATHWAY","Late Phase of HIV Life Cycle","8","213","134","10908","1.56e-2","4.65e-2","3.06","1.00e+0","3.15e-2","4.72e-3","R-HSA-162599~Late Phase of HIV Life Cycle","SEH1L,CCNT2,PDCD6IP,NUP43,ELOC,RPS27A,UBA52,RAN"
"GOTERM_BP_DIRECT","tRNA processing","5","245","65","16251","1.64e-2","2.27e-1","5.10","1.00e+0","2.17e-1","2.96e-3","GO:0008033~tRNA processing","AARS1,KARS1,PRORP,RPP21,THADA"
"REACTOME_PATHWAY","Eukaryotic Translation Initiation","7","213","105","10908","1.65e-2","4.87e-2","3.41","1.00e+0","3.30e-2","4.44e-3","R-HSA-72613~Eukaryotic Translation Initiation","EIF2B3,RPL11,EIF3G,RPL38,RPS27A,UBA52,EIF4G1"
"REACTOME_PATHWAY","Cap-dependent Translation Initiation","7","213","105","10908","1.65e-2","4.87e-2","3.41","1.00e+0","3.30e-2","4.44e-3","R-HSA-72737~Cap-dependent Translation Initiation","EIF2B3,RPL11,EIF3G,RPL38,RPS27A,UBA52,EIF4G1"
"GOTERM_BP_DIRECT","mitotic cell cycle","7","245","137","16251","1.74e-2","2.37e-1","3.39","1.00e+0","2.27e-1","4.76e-3","GO:0000278~mitotic cell cycle","PBRM1,SNX18,CLTC,CKAP5,RAN,AURKA,TUBA8"
"REACTOME_PATHWAY","Regulation of BACH1 activity","3","213","11","10908","1.84e-2","5.41e-2","13.97","1.00e+0","3.66e-2","1.08e-3","R-HSA-9708530~Regulation of BACH1 activity","RPS27A,UBA52,RBX1"
"REACTOME_PATHWAY","Josephin domain DUBs","3","213","11","10908","1.84e-2","5.41e-2","13.97","1.00e+0","3.66e-2","1.08e-3","R-HSA-5689877~Josephin domain DUBs","RAD23A,RPS27A,UBA52"
"REACTOME_PATHWAY","Formation of annular gap junctions","3","213","11","10908","1.84e-2","5.41e-2","13.97","1.00e+0","3.66e-2","1.08e-3","R-HSA-196025~Formation of annular gap junctions","CLTC,ACTB,ACTG1"
"GOTERM_BP_DIRECT","protein modification process","5","245","68","16251","1.91e-2","2.58e-1","4.88","1.00e+0","2.46e-1","3.60e-3","GO:0036211~protein modification process","DUSP12,PRKDC,UBE2D3,UBA52,UBE2L3"
"REACTOME_PATHWAY","Cellular response to starvation","8","213","140","10908","1.94e-2","5.68e-2","2.93","1.00e+0","3.84e-2","6.13e-3","R-HSA-9711097~Cellular response to starvation","SEH1L,RPL11,RPL38,ATP6V1E1,RPS27A,UBA52,MTOR,ATP6V1F"
"REACTOME_PATHWAY","Dengue Virus Genome Translation and Replication","6","213","81","10908","2.06e-2","5.96e-2","3.79","1.00e+0","4.03e-2","4.97e-3","R-HSA-9918487~Dengue Virus Genome Translation and Replication","EIF4A3,RRBP1,RPS27A,UBA52,IPO7,EIF4G1"
"REACTOME_PATHWAY","Transport of Mature Transcript to Cytoplasm","6","213","81","10908","2.06e-2","5.96e-2","3.79","1.00e+0","4.03e-2","4.97e-3","R-HSA-72202~Transport of Mature Transcript to Cytoplasm","NXF1,NXT1,SEH1L,EIF4A3,NUP43,THOC6"
"REACTOME_PATHWAY","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","6","213","81","10908","2.06e-2","5.96e-2","3.79","1.00e+0","4.03e-2","4.97e-3","R-HSA-975956~Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","UPF1,RPL11,RPL38,RPS27A,UBA52,EIF4G1"
"GOTERM_BP_DIRECT","regulation of protein neddylation","3","245","15","16251","2.07e-2","2.74e-1","13.27","1.00e+0","2.62e-1","1.35e-3","GO:2000434~regulation of protein neddylation","COPS3,COPS6,COPS7A"
"GOTERM_BP_DIRECT","Arp2/3 complex-mediated actin nucleation","3","245","15","16251","2.07e-2","2.74e-1","13.27","1.00e+0","2.62e-1","1.35e-3","GO:0034314~Arp2/3 complex-mediated actin nucleation","ARPC2,ARPC3,ARPC1A"
"REACTOME_PATHWAY","Neutrophil degranulation","17","213","471","10908","2.14e-2","6.17e-2","1.85","1.00e+0","4.17e-2","1.08e-2","R-HSA-6798695~Neutrophil degranulation","CCT2,PSMD12,PSMD11,PSMD14,PSMD13,DYNLL1,APRT,RAB10,PSMB7,PSMD6,PGRMC1,PSMD7,PSMA2,PSMC2,PSMD3,PSMB1,PSMD1"
"REACTOME_PATHWAY","ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA","6","213","82","10908","2.16e-2","6.22e-2","3.75","1.00e+0","4.20e-2","5.28e-3","R-HSA-9954716~ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA","RPL11,UBE2D3,UBE2D1,RPL38,RPS27A,UBA52"
"REACTOME_PATHWAY","Gap junction degradation","3","213","12","10908","2.18e-2","6.25e-2","12.80","1.00e+0","4.23e-2","1.42e-3","R-HSA-190873~Gap junction degradation","CLTC,ACTB,ACTG1"
"REACTOME_PATHWAY","Unwinding of DNA","3","213","12","10908","2.18e-2","6.25e-2","12.80","1.00e+0","4.23e-2","1.42e-3","R-HSA-176974~Unwinding of DNA","MCM4,MCM6,MCM2"
"GOTERM_BP_DIRECT","base-excision repair","4","245","40","16251","2.20e-2","2.87e-1","6.63","1.00e+0","2.74e-1","3.01e-3","GO:0006284~base-excision repair","FEN1,WRN,SET,RPA2"
"REACTOME_PATHWAY","TNF signaling","5","213","56","10908","2.32e-2","6.62e-2","4.57","1.00e+0","4.48e-2","4.61e-3","R-HSA-75893~TNF signaling","UBE2D3,UBE2D1,RPS27A,UBA52,UBE2L3"
"GOTERM_BP_DIRECT","ubiquitin-dependent protein catabolic process via the C-end degron rule pathway","3","245","16","16251","2.35e-2","3.00e-1","12.44","1.00e+0","2.87e-1","1.64e-3","GO:0140627~ubiquitin-dependent protein catabolic process via the C-end degron rule pathway","PRAME,ELOC,RBX1"
"GOTERM_BP_DIRECT","mitotic sister chromatid cohesion","3","245","16","16251","2.35e-2","3.00e-1","12.44","1.00e+0","2.87e-1","1.64e-3","GO:0007064~mitotic sister chromatid cohesion","NAA50,DSCC1,ESCO2"
"REACTOME_PATHWAY","Regulation of necroptotic cell death","4","213","32","10908","2.37e-2","6.71e-2","6.40","1.00e+0","4.54e-2","3.31e-3","R-HSA-5675482~Regulation of necroptotic cell death","PDCD6IP,RPS27A,UBA52,UBE2L3"
"REACTOME_PATHWAY","Downregulation of SMAD2/3:SMAD4 transcriptional activity","4","213","32","10908","2.37e-2","6.71e-2","6.40","1.00e+0","4.54e-2","3.31e-3","R-HSA-2173795~Downregulation of SMAD2/3:SMAD4 transcriptional activity","UBE2D3,UBE2D1,RPS27A,UBA52"
"REACTOME_PATHWAY","RIPK1-mediated regulated necrosis","4","213","32","10908","2.37e-2","6.71e-2","6.40","1.00e+0","4.54e-2","3.31e-3","R-HSA-5213460~RIPK1-mediated regulated necrosis","PDCD6IP,RPS27A,UBA52,UBE2L3"
"REACTOME_PATHWAY","Iron uptake and transport","5","213","57","10908","2.46e-2","6.91e-2","4.49","1.00e+0","4.67e-2","4.98e-3","R-HSA-917937~Iron uptake and transport","STEAP3,ATP6V1E1,RPS27A,UBA52,ATP6V1F"
"REACTOME_PATHWAY","tRNA processing in the nucleus","5","213","57","10908","2.46e-2","6.91e-2","4.49","1.00e+0","4.67e-2","4.98e-3","R-HSA-6784531~tRNA processing in the nucleus","SEH1L,RPP21,NUP43,RAN,RTRAF"
"REACTOME_PATHWAY","Regulation of PLK1 Activity at G2/M Transition","6","213","85","10908","2.48e-2","6.94e-2","3.61","1.00e+0","4.70e-2","6.28e-3","R-HSA-2565942~Regulation of PLK1 Activity at G2/M Transition","HAUS4,RPS27A,DYNLL1,CKAP5,UBA52,AURKA"
"REACTOME_PATHWAY","Inhibition of replication initiation of damaged DNA by RB1/E2F1","3","213","13","10908","2.55e-2","7.10e-2","11.82","1.00e+0","4.80e-2","1.82e-3","R-HSA-113501~Inhibition of replication initiation of damaged DNA by RB1/E2F1","POLA2,PPP2R1B,PRIM1"
"REACTOME_PATHWAY","TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling","3","213","13","10908","2.55e-2","7.10e-2","11.82","1.00e+0","4.80e-2","1.82e-3","R-HSA-975110~TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling","UBE2V1,RPS27A,UBA52"
"REACTOME_PATHWAY","Parasite infection","5","213","58","10908","2.60e-2","7.19e-2","4.41","1.00e+0","4.86e-2","5.36e-3","R-HSA-9664407~Parasite infection","ARPC2,ARPC3,ARPC1A,ACTB,ACTG1"
"REACTOME_PATHWAY","FCGR3A-mediated phagocytosis","5","213","58","10908","2.60e-2","7.19e-2","4.41","1.00e+0","4.86e-2","5.36e-3","R-HSA-9664422~FCGR3A-mediated phagocytosis","ARPC2,ARPC3,ARPC1A,ACTB,ACTG1"
"REACTOME_PATHWAY","Leishmania phagocytosis","5","213","58","10908","2.60e-2","7.19e-2","4.41","1.00e+0","4.86e-2","5.36e-3","R-HSA-9664417~Leishmania phagocytosis","ARPC2,ARPC3,ARPC1A,ACTB,ACTG1"
"GOTERM_BP_DIRECT","positive regulation of translation","5","245","75","16251","2.63e-2","3.23e-1","4.42","1.00e+0","3.09e-1","5.48e-3","GO:0045727~positive regulation of translation","PRKDC,MYC,EIF4A3,PYM1,MTOR"
"GOTERM_BP_DIRECT","ectopic germ cell programmed cell death","3","245","17","16251","2.63e-2","3.23e-1","11.71","1.00e+0","3.09e-1","1.97e-3","GO:0035234~ectopic germ cell programmed cell death","DDB1,UBE2B,PRKDC"
"GOTERM_BP_DIRECT","protein-containing complex localization","3","245","17","16251","2.63e-2","3.23e-1","11.71","1.00e+0","3.09e-1","1.97e-3","GO:0031503~protein-containing complex localization","SNAPIN,SEH1L,RAN"
"REACTOME_PATHWAY","Respiratory Syncytial Virus Infection Pathway","7","213","117","10908","2.65e-2","7.29e-2","3.06","1.00e+0","4.93e-2","7.95e-3","R-HSA-9820952~Respiratory Syncytial Virus Infection Pathway","PPP1CC,CUL5,MED21,ELOC,RPS27A,UBA52,RBX1"
"GOTERM_BP_DIRECT","positive regulation of double-strand break repair via homologous recombination","4","245","43","16251","2.65e-2","3.23e-1","6.17","1.00e+0","3.09e-1","3.92e-3","GO:1905168~positive regulation of double-strand break repair via homologous recombination","KAT5,ACTL6A,RUVBL1,ACTB"
"GOTERM_BP_DIRECT","regulation of signal transduction by p53 class mediator","4","245","43","16251","2.65e-2","3.23e-1","6.17","1.00e+0","3.09e-1","3.92e-3","GO:1901796~regulation of signal transduction by p53 class mediator","KAT6A,RPL11,MTOR,AURKA"
"GOTERM_BP_DIRECT","regulation of autophagy","5","245","76","16251","2.74e-2","3.31e-1","4.36","1.00e+0","3.16e-1","5.79e-3","GO:0010506~regulation of autophagy","DDB1,KAT5,PIK3R4,MTOR,RBX1"
"REACTOME_PATHWAY","Recruitment of NuMA to mitotic centrosomes","6","213","88","10908","2.83e-2","7.76e-2","3.49","1.00e+0","5.25e-2","7.42e-3","R-HSA-380320~Recruitment of NuMA to mitotic centrosomes","MZT2A,NME7,HAUS4,DYNLL1,CKAP5,TUBA8"
"REACTOME_PATHWAY","Regulation of actin dynamics for phagocytic cup formation","5","213","60","10908","2.90e-2","7.95e-2","4.27","1.00e+0","5.37e-2","6.19e-3","R-HSA-2029482~Regulation of actin dynamics for phagocytic cup formation","ARPC2,ARPC3,ARPC1A,ACTB,ACTG1"
"REACTOME_PATHWAY","IRAK1 recruits IKK complex","3","213","14","10908","2.93e-2","7.99e-2","10.97","1.00e+0","5.40e-2","2.28e-3","R-HSA-937039~IRAK1 recruits IKK complex","UBE2V1,RPS27A,UBA52"
"REACTOME_PATHWAY","IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation","3","213","14","10908","2.93e-2","7.99e-2","10.97","1.00e+0","5.40e-2","2.28e-3","R-HSA-975144~IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation","UBE2V1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","mitotic DNA replication","2","245","2","16251","2.98e-2","3.44e-1","66.33","1.00e+0","3.28e-1","2.26e-4","GO:1902969~mitotic DNA replication","PCNA,MCM6"
