Name	unrefined_intensity	refined_intensity
SMPD1	-0.9332982697069796	-0.03201586384402823
SMPD2	-0.6342596913274332	-0.0037085164151915016
SMPD3	-0.0051724763489095	-0.0002955242637185953
SMPD4	-1.0774477399081317	-0.029887322857311664
SMPDL3A	-0.8563396947475604	-0.005109778958558693
SMPDL3B	-0.050540380005212	-0.00041554300440285307
SMPX	-0.5098452370997537	-0.002103621448273584
SMR3B	-0.5435053739251021	-0.002782204009122598
SMS	0.8038945517116434	0.005538833461293223
SMTN	0.1749407420530613	0.0022644329651348256
SMTNL2	-0.6243177418301625	-0.003890123849343743
SMU1	-1.2531259902428853	-0.0009924757842723652
SMUG1	-0.6221478369978563	-0.0007988378227052474
SMURF1	-0.718400214274266	-0.05232539800688044
SMURF2	0.4083279906579131	0.01091011558238878
SMYD1	0.0679501057725074	0.0005872927641917815
SMYD2	0.581532486031749	0.0006228212925400031
SMYD3	-1.136820211595071	-0.010140436287428034
SMYD4	-0.1724187068344655	-0.004985831745532239
SMYD5	-0.0533915858029045	-3.454435601447921e-05
SNAI1	-0.8434674118834565	-0.024964948456926546
SNAI2	0.2285885452843429	0.006534203566952941
SNAI3	0.0716323919701974	0.0007547188817979998
SNAP23	-0.0741208137816372	-0.004268914148939613
SNAP25	0.5572646229117465	0.0300538383782534
SNAP29	1.0080573434531184	0.09068584667438598
SNAP47	-0.7837627523621745	-0.045189409012945894
SNAP91	-0.2166187065386323	-0.006792079543518816
SNAPC1	-0.0350167123041425	-0.0006219668439461791
SNAPC2	-0.1878937448978062	-0.01127982518745
SNAPC3	0.0136400116895394	0.0004188438389506864
SNAPC4	0.4786328661004081	0.014692593090684228
SNAPC5	-0.3235319196472929	-0.001037243334389221
SNAPIN	-0.7504634480472777	-0.7011399883878184
SNCA	0.4078290050300734	0.028919970404692567
SNCAIP	1.1688319307701778	0.005665328368443051
SNCB	0.4084926266129088	0.010066892290248524
SNCG	-0.0099290969817084	-7.390226883485562e-05
SND1	0.2086873265451443	0.00018030585013500467
